"plenPropId";"plenPropDesc";"propRelacSigla";"propRelacNumero";"propRelacAno";"propRelacId";"propRelacApelido";"propRelacEmenta";"propRelacOrgaoOrigem"
"100000315";"DVS. ARTIGO 2. - IPMF.";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000316";"DVS ART. 2. - PARAG 2. - EXPRESSAO.";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000317";" DESTAQUE EXPRESSAO - ART. 5 - CAPUT.";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000318";"DVS ARTIGO 5.";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000320";"DVS ART. 173";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000321";" ART. 102";"PEC ";"48";"1991";"169319";"PEC 48/1991";"ALTERA DISPOSITIVOS DA CONSTITUIÇÃO FEDERAL.";"180"
"100000163";"SUBSTITUTIVO";"PEC ";"82";"1991";"14351";"PEC 82/1991";"Altera o art. 29 da Constituição Federal.";"180"
"100000172";"SUBSTITUTIVO.";"PEC ";"82";"1991";"14351";"PEC 82/1991";"Altera o art. 29 da Constituição Federal.";"180"
"100000762";"SEGUNDO TURNO";"PEC ";"82";"1991";"14351";"PEC 82/1991";"Altera o art. 29 da Constituição Federal.";"180"
"100000141";"REQ. ENCERRAMENTO DISCUSSAO";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000142";"SUBSTITUTIVO";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000143";"ART 1, PARAG. 1";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000145";"REC. EFEITO SUSPENSIVO Q. ORDEM";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000159";"PROJETO.";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000160";"DVS PARAGRAFO I DO ART I.";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000289";"DVS PAR. 1 DO ART. 1 - 2 TURNO";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000290";"DVS PARAGRAFO 1 DO ART 1 - 2 TURMO.";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000291";"DVS ARTIGO 2 - 2 TURNO.";"PEC ";"51";"1990";"169325";"PEC 51/1990";"ALTERA OS PRAZOS PARA REALIZAÇÃO DO PLEBISCITO E DA REVISÃO CONSTITUCIONAL, DE QUE TRATAM OS ARTIGOS SEGUNDO E TERCEIRO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS.";"180"
"100000136";"";"PEC ";"61";"1990";"169349";"PEC 61/1990";"DISPÕE SOBRE A REMUNERAÇÃO DOS DEPUTADOS ESTADUAIS E DOS VEREADORES. - ADMISSIBILIDADE DA CCJR.";"180"
"100000140";"";"PEC ";"61";"1990";"169349";"PEC 61/1990";"DISPÕE SOBRE A REMUNERAÇÃO DOS DEPUTADOS ESTADUAIS E DOS VEREADORES. - ADMISSIBILIDADE DA CCJR.";"180"
"23707";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23741";"REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23786";"DTQ 5 - NOVO - EMENDA  Nº 4";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23863";"DTQ 11 - PSOL - PREFERÊNCIA PARA O TEXTO ORIGINAL DO PL Nº 1.321/2019";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23870";"SUBEMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23876";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO RECURSO DA EMENDA Nº 6";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23877";"RECURSO DA EMENDA Nº 6";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"23908";"EMENDAS COM PARECER PELA APROVAÇÃO";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"24041";"DTQ. 3 - PT - EMENDA Nº 1 DO SENADO FEDERAL";"PL  ";"1321";"2019";"2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"180"
"25452";"PROJETO DE LEI";"PL  ";"1792";"2019";"2195635";"PL 1792/2019";"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.";"180"
"24439";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"2787";"2019";"2201529";"PL 2787/2019";"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para tipificar o crime de ecocídio e a conduta delitiva do responsável por desastre relativo a rompimento de barragem, e dá outras providências.

NOVA EMENTA: Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para tipificar o crime de ecocídio e a conduta delitiva do responsável por desastre relativo a rompimento de barragem; e dá outras providências.

";"180"
"24517";"SUBSTITUTIVO DA CCJ";"PL  ";"2788";"2019";"2201532";"PL 2788/2019";"Institui a Política Nacional de Direitos das Populações Atingidas por Barragens, e dá outras providências. 

NOVA EMENTA: Institui a Política Nacional de Direitos das Populações Atingidas por Barragens (PNAB); discrimina os direitos das Populações Atingidas por Barragens (PAB); prevê o Programa de Direitos das Populações Atingidas por Barragens (PDPAB); estabelece regras de responsabilidade social do empreendedor; revoga dispositivos da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943; e dá outras providências.";"180"
"24518";"REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES";"PL  ";"2788";"2019";"2201532";"PL 2788/2019";"Institui a Política Nacional de Direitos das Populações Atingidas por Barragens, e dá outras providências. 

NOVA EMENTA: Institui a Política Nacional de Direitos das Populações Atingidas por Barragens (PNAB); discrimina os direitos das Populações Atingidas por Barragens (PAB); prevê o Programa de Direitos das Populações Atingidas por Barragens (PDPAB); estabelece regras de responsabilidade social do empreendedor; revoga dispositivos da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943; e dá outras providências.";"180"
"24589";"PROJETO DE LEI";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24590";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24915";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24918";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24920";"REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24936";"DTQ 1 -  PT - § 3º DO ART. 1º CONSTANTE DA EMENDA DO SENADO FEDERAL";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"24943";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"25017";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"25024";"EMENDAS COM PARECER PELA APROVAÇÃO - ART. 1, 3, 4, 5, 7 DO SUBST.";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"25025";"EMENDAS COM PARECER PELA REJEIÇÃO - ART. 2º E 6º DO SUBST.";"PL  ";"2999";"2019";"2204056";"PL 2999/2019";"Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social figure como parte e que tramitem no âmbito de responsabilidade da Justiça Federal.

NOVA EMENTA: Dispõe sobre honorários periciais em ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 5.010, de 30 de maio de 1966, e a Lei nº 8.213, de 24 de julho de 1991.";"180"
"25931";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"3261";"2019";"2207613";"PL 3261/2019";"Atualiza o marco legal do saneamento básico e altera a Lei nº 11.445, de 5 de janeiro de 2007 (Lei do Saneamento Básico), para aprimorar as condições estruturais do saneamento básico no País, a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados, a Lei nº 11.107, de 6 de abril de 2005 (Lei de Consórcios Públicos), para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal, a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões, e a Lei nº 12.305, de 2 de agosto de 2010 (Lei de Resíduos Sólidos), para tratar de prazos para a disposição final ambientalmente adequada dos rejeitos.";"180"
"24886";"REQUERIMENTO DE RETIRADA DE PAUTA";"PL  ";"3715";"2019";"2210523";"PL 3715/2019";"Altera a Lei nº 10.826, de 22 de dezembro de 2003 (Estatuto do Desarmamento), para determinar que, em área rural, para fins de posse de arma de fogo, considera-se residência ou domicílio toda a extensão do respectivo imóvel.";"180"
